Date,Adj Close,Close,High,Low,Open,Volume
20-05-2021,124.8885193,127.3099976,127.7200012,125.0999985,125.2300034,76857100
21-05-2021,123.0442886,125.4300003,128,125.2099991,127.8199997,79295400
24-05-2021,124.682518,127.0999985,127.9400024,125.9400024,126.0100021,63092900
25-05-2021,124.4863052,126.9000015,128.3200073,126.3199997,127.8199997,72009500
26-05-2021,124.4372635,126.8499985,127.3899994,126.4199982,126.9599991,56575900
27-05-2021,122.8971252,125.2799988,127.6399994,125.0800018,126.4400024,94625600
28-05-2021,122.2398834,124.6100006,125.8000031,124.5500031,125.5699997,71311100
01-06-2021,121.9161606,124.2799988,125.3499985,123.9400024,125.0800018,67637100
02-06-2021,122.6813049,125.0599976,125.2399979,124.0500031,124.2799988,59278900
03-06-2021,121.1902237,123.5400009,124.8499985,123.1299973,124.6800003,76229200
04-06-2021,123.4955292,125.8899994,126.1600037,123.8499985,124.0699997,75169300
07-06-2021,123.5053329,125.9000015,126.3199997,124.8300018,126.1699982,71057600
08-06-2021,124.3293686,126.7399979,128.4600067,126.2099991,126.5999985,74403800
09-06-2021,124.7119446,127.1299973,127.75,126.5199966,127.2099991,56877900
10-06-2021,123.7113419,126.1100006,128.1900024,125.9400024,127.0199966,71186400
11-06-2021,124.9277573,127.3499985,127.4400024,126.0999985,126.5299988,53522400
14-06-2021,127.9982376,130.4799957,130.5399933,127.0699997,127.8199997,96906500
15-06-2021,127.1741791,129.6399994,130.6000061,129.3899994,129.9400024,62746300
16-06-2021,127.6744843,130.1499939,130.8899994,128.4600067,130.3699951,91815000
17-06-2021,129.2832947,131.7899933,132.5500031,129.6499939,129.8000031,96721700
18-06-2021,127.9785995,130.4600067,131.5099945,130.2400055,130.7100067,108953300
21-06-2021,129.7835999,132.3000031,132.4100037,129.2100067,130.3000031,79663300
22-06-2021,131.4316711,133.9799957,134.0800018,131.6199951,132.1300049,74783600
23-06-2021,131.1569672,133.6999969,134.3200073,133.2299957,133.7700043,60214200
24-06-2021,130.8724823,133.4100037,134.6399994,132.9299927,134.4499969,68711000
25-06-2021,130.5782166,133.1100006,133.8899994,132.8099976,133.4600067,70783700
28-06-2021,132.2164307,134.7799988,135.25,133.3500061,133.4100037,62111300
29-06-2021,133.7369537,136.3300018,136.4900055,134.3500061,134.8000031,64556100
30-06-2021,134.355011,136.9600067,137.4100037,135.8699951,136.1699982,63261400
01-07-2021,134.6591187,137.2700043,137.3300018,135.7599945,136.6000061,52485800
02-07-2021,137.2979279,139.9600067,140,137.75,137.8999939,78852600
06-07-2021,139.3187103,142.0200043,143.1499939,140.0700073,140.0700073,108181800
07-07-2021,141.8202515,144.5700073,144.8899994,142.6600037,143.5399933,104911600
08-07-2021,140.5155334,143.2400055,144.0599976,140.6699982,141.5800018,105575500
09-07-2021,142.3499756,145.1100006,145.6499939,142.6499939,142.75,99890800
12-07-2021,141.7515717,144.5,146.3200073,144,146.2100067,76299700
13-07-2021,142.869873,145.6399994,147.4600067,143.6300049,144.0299988,100827100
14-07-2021,146.3130951,149.1499939,149.5700073,147.6799927,148.1000061,127050800
15-07-2021,145.6558533,148.4799957,150,147.0899963,149.2400055,106820300
16-07-2021,143.6056213,146.3899994,149.7599945,145.8800049,148.4600067,93251400
19-07-2021,139.7405396,142.4499969,144.0700073,141.6699982,143.75,121434600
20-07-2021,143.370163,146.1499939,147.1000061,142.9600067,143.4600067,96350000
21-07-2021,142.6344452,145.3999939,146.1300049,144.6300049,145.5299988,74993500
22-07-2021,144.0077972,146.8000031,148.1999969,145.8099976,145.9400024,77338200
23-07-2021,145.7343445,148.5599976,148.7200012,146.9199982,147.5500031,71447400
26-07-2021,146.1561737,148.9900055,149.8300018,147.6999969,148.2700043,72434100
27-07-2021,143.9783936,146.7700043,149.2100067,145.5500031,149.1199951,104818600
28-07-2021,142.2224274,144.9799957,146.9700012,142.5399933,144.8099976,118931200
29-07-2021,142.869873,145.6399994,146.5500031,144.5800018,144.6900024,56699500
30-07-2021,143.0856781,145.8600006,146.3300018,144.1100006,144.3800049,70440600
02-08-2021,142.752182,145.5200043,146.9499969,145.25,146.3600006,62880000
03-08-2021,144.5571747,147.3600006,148.0399933,145.1799927,145.8099976,64786600
04-08-2021,144.1549835,146.9499969,147.7899933,146.2799988,147.2700043,56368300
05-08-2021,144.2628632,147.0599976,147.8399963,146.1699982,146.9799957,46397700
06-08-2021,143.5751495,146.1399994,147.1100006,145.6300049,146.3500061,54126800
09-08-2021,143.5260315,146.0899963,146.6999969,145.5200043,146.1999969,48908700
10-08-2021,143.0446167,145.6000061,147.7100067,145.3000031,146.4400024,69023100
11-08-2021,143.3000946,145.8600006,146.7200012,145.5299988,146.0500031,48493500
12-08-2021,146.2769012,148.8899994,149.0500031,145.8399963,146.1900024,72282600
13-08-2021,146.4832458,149.1000061,149.4400024,148.2700043,148.9700012,59375000
16-08-2021,148.4677277,151.1199951,151.1900024,146.4700012,148.5399933,103296000
17-08-2021,147.5540771,150.1900024,151.6799927,149.0899963,150.2299957,92229700
18-08-2021,143.7912903,146.3600006,150.7200012,146.1499939,149.8000031,86326000
19-08-2021,144.1253052,146.6999969,148,144.5,145.0299988,86960300
20-08-2021,145.5891571,148.1900024,148.5,146.7799988,147.4400024,60549600
23-08-2021,147.0825043,149.7100067,150.1900024,147.8899994,148.3099976,60131800
24-08-2021,146.9940796,149.6199951,150.8600006,149.1499939,149.4499969,48606400
25-08-2021,145.7561798,148.3600006,150.3200073,147.8000031,149.8099976,58991300
26-08-2021,144.950592,147.5399933,149.1199951,147.5099945,148.3500061,48597200
27-08-2021,145.9919739,148.6000061,148.75,146.8300018,147.4799957,55802400
30-08-2021,150.4326324,153.1199951,153.4900055,148.6100006,149,90956700
31-08-2021,149.1652985,151.8300018,152.8000031,151.2899933,152.6600037,86453100
01-09-2021,149.8333588,152.5099945,154.9799957,152.3399963,152.8300018,80313700
02-09-2021,150.9533539,153.6499939,154.7200012,152.3999939,153.8699951,71115500
03-09-2021,151.5919495,154.3000031,154.6300049,153.0899963,153.7599945,57808700
07-09-2021,153.9400177,156.6900024,157.2599945,154.3899994,154.9700012,82278300
08-09-2021,152.3877258,155.1100006,157.0399933,153.9799957,156.9799957,74420200
09-09-2021,151.3659821,154.0700073,156.1100006,153.9499969,155.4900055,57305700
10-09-2021,146.3554993,148.9700012,155.4799957,148.6999969,155,140893200
13-09-2021,146.925293,149.5500031,151.4199982,148.75,150.6300049,102404300
14-09-2021,145.520401,148.1199951,151.0700073,146.9100037,150.3500061,109296300
15-09-2021,146.4144592,149.0299988,149.4400024,146.3699951,148.5599976,83281300
16-09-2021,146.1786346,148.7899933,148.9700012,147.2200012,148.4400024,68034100
17-09-2021,143.4965668,146.0599976,148.8200073,145.7599945,148.8200073,129868800
20-09-2021,140.4313507,142.9400024,144.8399963,141.2700043,143.8000031,123478900
21-09-2021,140.9126892,143.4299927,144.6000061,142.7799988,143.9299927,75834000
22-09-2021,143.2902679,145.8500061,146.4299927,143.6999969,144.4499969,76404300
23-09-2021,144.2530518,146.8300018,147.0800018,145.6399994,146.6499939,64838200
24-09-2021,144.3414917,146.9199982,147.4700012,145.5599976,145.6600037,53477900
27-09-2021,142.8186493,145.3699951,145.9600067,143.8200073,145.4700012,74150700
28-09-2021,139.4194183,141.9100037,144.75,141.6900024,143.25,108972300
29-09-2021,140.3232422,142.8300018,144.4499969,142.0299988,142.4700012,74602000
30-09-2021,139.0166168,141.5,144.3800049,141.2799988,143.6600037,89056700
01-10-2021,140.1464081,142.6499939,142.9199982,139.1100006,141.8999939,94639600
04-10-2021,136.697998,139.1399994,142.2100067,138.2700043,141.7599945,98322000
05-10-2021,138.6334229,141.1100006,142.2400055,139.3600006,139.4900055,80861100
06-10-2021,139.5078125,142,142.1499939,138.3699951,139.4700012,83221100
07-10-2021,140.775177,143.2899933,144.2200012,142.7200012,143.0599976,61732700
08-10-2021,140.3919983,142.8999939,144.1799927,142.5599976,144.0299988,58773200
11-10-2021,140.3036194,142.8099976,144.8099976,141.8099976,142.2700043,64452200
12-10-2021,139.026413,141.5099945,143.25,141.0399933,143.2299957,73035900
13-10-2021,138.4369354,140.9100037,141.3999939,139.1999969,141.2400055,78762700
14-10-2021,141.236908,143.7599945,143.8800049,141.5099945,142.1100006,69907100
15-10-2021,142.2979584,144.8399963,144.8999939,143.5099945,143.7700043,67940300
18-10-2021,143.9779663,146.5500031,146.8399963,143.1600037,143.4499969,85589200
19-10-2021,146.1491547,148.7599945,149.1699982,146.5500031,147.0099945,76378900
20-10-2021,146.6403961,149.2599945,149.75,148.1199951,148.6999969,58418800
21-10-2021,146.8565216,149.4799957,149.6399994,147.8699951,148.8099976,61421000
22-10-2021,146.0804138,148.6900024,150.1799927,148.6399994,149.6900024,58883400
25-10-2021,146.0312805,148.6399994,149.3699951,147.6199951,148.6799927,50720600
26-10-2021,146.6993561,149.3200073,150.8399963,149.0099945,149.3300018,60893400
27-10-2021,146.2376251,148.8500061,149.7299957,148.4900055,149.3600006,56094900
28-10-2021,149.892334,152.5700073,153.1699982,149.7200012,149.8200073,100077900
29-10-2021,147.1709137,149.8000031,149.9400024,146.4100037,147.2200012,124953200
01-11-2021,146.3456421,148.9600067,149.6999969,147.8000031,148.9900055,74588300
02-11-2021,147.3870697,150.0200043,151.5700073,148.6499939,148.6600037,69122000
03-11-2021,148.8312836,151.4900055,151.9700012,149.8200073,150.3899994,54511500
04-11-2021,148.3105774,150.9600067,152.4299927,150.6399994,151.5800018,60394600
05-11-2021,148.8418732,151.2799988,152.1999969,150.0599976,151.8899994,65463900
08-11-2021,148.0153809,150.4400024,151.5700073,150.1600037,151.4100037,55020900
09-11-2021,148.379425,150.8099976,151.4299927,150.0599976,150.1999969,56787900
10-11-2021,145.5360107,147.9199982,150.1300049,147.8500061,150.0200043,65187100
11-11-2021,145.4868164,147.8699951,149.4299927,147.6799927,148.9600067,41000000
12-11-2021,147.5726776,149.9900055,150.3999939,147.4799957,148.4299927,63804000
15-11-2021,147.582489,150,151.8800049,149.4299927,150.3699951,59222800
16-11-2021,148.5663757,151,151.4900055,149.3399963,149.9400024,59256200
17-11-2021,151.0162354,153.4900055,155,150.9900055,151,88807000
18-11-2021,155.3256378,157.8699951,158.6699982,153.0500031,153.7100067,137827700
19-11-2021,157.9624481,160.5500031,161.0200043,156.5299988,157.6499939,117305600
22-11-2021,158.4249115,161.0200043,165.6999969,161,161.6799927,117467900
23-11-2021,158.808609,161.4100037,161.8000031,159.0599976,161.1199951,96041900
24-11-2021,159.3300629,161.9400024,162.1399994,159.6399994,160.75,69463600
26-11-2021,154.2827301,156.8099976,160.4499969,156.3600006,159.5700073,76959800
29-11-2021,157.6574707,160.2400055,161.1900024,158.7899933,159.3699951,88748200
30-11-2021,162.6359253,165.3000031,165.5200043,159.9199982,159.9900055,174048100
01-12-2021,162.1144409,164.7700043,170.3000031,164.5299988,167.4799957,152052500
02-12-2021,161.1207428,163.7599945,164.1999969,157.8000031,158.7400055,136739200
03-12-2021,159.2316895,161.8399963,164.9600067,159.7200012,164.0200043,118023100
06-12-2021,162.6555939,165.3200073,167.8800049,164.2799988,164.2899933,107497000
07-12-2021,168.4211273,171.1799927,171.5800018,168.3399963,169.0800018,120405400
08-12-2021,172.2582855,175.0800018,175.9600067,170.6999969,172.1300049,116998900
09-12-2021,171.7466431,174.5599976,176.75,173.9199982,174.9100037,108923700
10-12-2021,176.5578613,179.4499969,179.6300049,174.6900024,175.2100067,115402700
13-12-2021,172.9076385,175.7400055,182.1300049,175.5299988,181.1199951,153237000
14-12-2021,171.5203552,174.3300018,177.7400055,172.2100067,175.25,139380400
15-12-2021,176.4102631,179.3000031,179.5,172.3099976,175.1100006,131063300
16-12-2021,169.4837036,172.2599945,181.1399994,170.75,179.2799988,150185800
17-12-2021,168.3817902,171.1399994,173.4700012,169.6900024,169.9299927,195432700
20-12-2021,167.0141907,169.75,170.5800018,167.4600067,168.2799988,107499100
21-12-2021,170.2019806,172.9900055,173.1999969,169.1199951,171.5599976,91185900
22-12-2021,172.8092499,175.6399994,175.8600006,172.1499939,173.0399933,92135300
23-12-2021,173.4389496,176.2799988,176.8500061,175.2700043,175.8500061,68356600
27-12-2021,177.4236908,180.3300018,180.4199982,177.0700073,177.0899963,74919600
28-12-2021,176.4004364,179.2899933,181.3300018,178.5299988,180.1600037,79144300
29-12-2021,176.4889984,179.3800049,180.6300049,178.1399994,179.3300018,62348900
30-12-2021,175.3280029,178.1999969,180.5700073,178.0899963,179.4700012,59773000
31-12-2021,174.7081451,177.5700073,179.2299957,177.2599945,178.0899963,64062300
03-01-2022,179.0765839,182.0099945,182.8800049,177.7100067,177.8300018,104487900
04-01-2022,176.803833,179.6999969,182.9400024,179.1199951,182.6300049,99310400
05-01-2022,172.1008606,174.9199982,180.1699982,174.6399994,179.6100006,94537600
06-01-2022,169.2279205,172,175.3000031,171.6399994,172.6999969,96904000
07-01-2022,169.3951569,172.1699982,174.1399994,171.0299988,172.8899994,86709100
10-01-2022,169.4148712,172.1900024,172.5,168.1699982,169.0800018,106765600
11-01-2022,172.2582855,175.0800018,175.1799927,170.8200073,172.3200073,76138300
12-01-2022,172.7010193,175.5299988,177.1799927,174.8200073,176.1199951,74805200
13-01-2022,169.4148712,172.1900024,176.6199951,171.7899933,175.7799988,84505800
14-01-2022,170.2806702,173.0700073,173.7799988,171.0899963,171.3399963,80440800
18-01-2022,167.063385,169.8000031,172.5399933,169.4100037,171.5099945,90956700
19-01-2022,163.5509186,166.2299957,171.0800018,165.9400024,170,94815000
20-01-2022,161.8586273,164.5099945,169.6799927,164.1799927,166.9799957,91420500
21-01-2022,159.7924652,162.4100037,166.3300018,162.3000031,164.4199982,122848900
24-01-2022,159.015213,161.6199951,162.3000031,154.6999969,160.0200043,162294600
25-01-2022,157.2048798,159.7799988,162.7599945,157.0200043,158.9799957,115798400
26-01-2022,157.1163177,159.6900024,164.3899994,157.8200073,163.5,108275300
27-01-2022,156.6539001,159.2200012,163.8399963,158.2799988,162.4499969,121954600
28-01-2022,167.5848389,170.3300018,170.3500061,162.8000031,165.7100067,179935700
31-01-2022,171.9631195,174.7799988,175,169.5099945,170.1600037,115541600
01-02-2022,171.7958832,174.6100006,174.8399963,172.3099976,174.0099945,86213900
02-02-2022,173.0060425,175.8399963,175.8800049,173.3300018,174.75,84914300
03-02-2022,170.1133881,172.8999939,176.2400055,172.1199951,174.4799957,89418100
04-02-2022,169.8277283,172.3899994,174.1000061,170.6799927,171.6799927,82465400
07-02-2022,169.1085968,171.6600037,173.9499969,170.9499969,172.8600006,77251200
08-02-2022,172.2314911,174.8300018,175.3500061,171.4299927,171.7299957,74829200
09-02-2022,173.6599274,176.2799988,176.6499939,174.8999939,176.0500031,71285000
10-02-2022,169.5617371,172.1199951,175.4799957,171.5500031,174.1399994,90865900
11-02-2022,166.1334534,168.6399994,173.0800018,168.0399933,172.3300018,98670700
14-02-2022,166.3699036,168.8800049,169.5800018,166.5599976,167.3699951,86185500
15-02-2022,170.2217712,172.7899933,172.9499969,170.25,170.9700012,62527400
16-02-2022,169.9853516,172.5500031,173.3399963,170.0500031,171.8500061,61177400
17-02-2022,166.3699036,168.8800049,171.9100037,168.4700012,171.0299988,69589300
18-02-2022,164.813385,167.3000031,170.5399933,166.1900024,169.8200073,82772700
22-02-2022,161.877655,164.3200073,166.6900024,162.1499939,164.9799957,91162800
23-02-2022,157.6908569,160.0700073,166.1499939,159.75,165.5399933,90009200
24-02-2022,160.3211517,162.7400055,162.8500061,152,152.5800018,141147500
25-02-2022,162.3998108,164.8500061,165.1199951,160.8699951,163.8399963,91974200
28-02-2022,162.6657715,165.1199951,165.4199982,162.4299927,163.0599976,95056600
01-03-2022,160.7743225,163.1999969,166.6000061,161.9700012,164.6999969,83474400
02-03-2022,164.0843658,166.5599976,167.3600006,162.9499969,164.3899994,79724800
03-03-2022,163.7592926,166.2299957,168.9100037,165.5500031,168.4700012,76678400
04-03-2022,160.744751,163.1699982,165.5500031,162.1000061,164.4900055,83737200
07-03-2022,156.9322968,159.3000031,165.0200043,159.0399933,163.3600006,96418800
08-03-2022,155.0999451,157.4400024,162.8800049,155.8000031,158.8200073,131148300
09-03-2022,160.5280151,162.9499969,163.4100037,159.4100037,161.4799957,91454900
10-03-2022,156.1638947,158.5200043,160.3899994,155.9799957,160.1999969,105342000
11-03-2022,152.4302063,154.7299957,159.2799988,154.5,158.9299927,96970100
14-03-2022,148.3813171,150.6199951,154.1199951,150.1000061,151.4499969,108732100
15-03-2022,152.7848663,155.0899963,155.5700073,150.3800049,150.8999939,92964300
16-03-2022,157.2179413,159.5899963,160,154.4600067,157.0500031,102300200
17-03-2022,158.232666,160.6199951,161,157.6300049,158.6100006,75615400
18-03-2022,161.5427094,163.9799957,164.4799957,159.7599945,160.5099945,123511700
21-03-2022,162.921936,165.3800049,166.3500061,163.0099945,163.5099945,95811400
22-03-2022,166.310791,168.8200073,169.4199982,164.9100037,165.5099945,81532000
23-03-2022,167.68013,170.2100067,172.6399994,167.6499939,167.9900055,98062700
24-03-2022,171.4827728,174.0700073,174.1399994,170.2100067,171.0599976,90131400
25-03-2022,172.1231232,174.7200012,175.2799988,172.75,173.8800049,80546200
28-03-2022,172.9900513,175.6000061,175.7299957,172,172.1699982,90371900
29-03-2022,176.3000946,178.9600067,179.0099945,176.3399963,176.6900024,100589400
30-03-2022,175.1277618,177.7700043,179.6100006,176.6999969,178.5500031,92633200
31-03-2022,172.0147552,174.6100006,178.0299988,174.3999939,177.8399963,103049300
01-04-2022,171.7191925,174.3099976,174.8800049,171.9400024,174.0299988,78751300
04-04-2022,175.7878113,178.4400024,178.4900055,174.4400024,174.5700073,76468400
05-04-2022,172.4580536,175.0599976,178.3000031,174.4199982,177.5,73401800
06-04-2022,169.2760468,171.8300018,173.6300049,170.1300049,172.3600006,89058800
07-04-2022,169.5814514,172.1399994,173.3600006,169.8500061,171.1600037,77594700
08-04-2022,167.5619049,170.0899963,171.7799988,169.1999969,171.7799988,76575500
11-04-2022,163.2864227,165.75,169.0299988,165.5,168.7100067,72246700
12-04-2022,165.168045,167.6600037,169.8699951,166.6399994,168.0200043,79265200
13-04-2022,167.8672943,170.3999939,171.0399933,166.7700043,167.3899994,70618900
14-04-2022,162.8332672,165.2899933,171.2700043,165.0399933,170.6199951,75329400
18-04-2022,162.6165466,165.0700073,166.6000061,163.5700073,163.9199982,69023900
19-04-2022,164.9118805,167.3999939,167.8200073,163.9100037,165.0200043,67723800
20-04-2022,164.7444305,167.2299957,168.8800049,166.1000061,168.7599945,67929800
21-04-2022,163.9464417,166.4199982,171.5299988,165.9100037,168.9100037,87227800
22-04-2022,159.3852997,161.7899933,167.8699951,161.5,166.4600067,84882400
25-04-2022,160.4591064,162.8800049,163.1699982,158.4600067,161.1199951,96046400
26-04-2022,154.4694366,156.8000031,162.3399963,156.7200012,162.25,95623200
27-04-2022,154.2428741,156.5700073,159.7899933,155.3800049,155.9100037,88063200
28-04-2022,161.2077942,163.6399994,164.5200043,158.9299927,159.25,130216800
29-04-2022,155.3067932,157.6499939,166.1999969,157.25,161.8399963,131747600
02-05-2022,155.6122131,157.9600067,158.2299957,153.2700043,156.7100067,123055300
03-05-2022,157.1095886,159.4799957,160.7100067,156.3200073,158.1499939,88966500
04-05-2022,163.5523987,166.0200043,166.4799957,159.2599945,159.6699982,108256500
05-05-2022,154.4399109,156.7700043,164.0800018,154.9499969,163.8500061,130525300
06-05-2022,155.1699677,157.2799988,159.4400024,154.1799927,156.0099945,116124600
09-05-2022,150.0199738,152.0599976,155.8300018,151.4900055,154.9299927,131577900
10-05-2022,152.4371338,154.5099945,156.7400055,152.9299927,155.5200043,115366700
11-05-2022,144.5345917,146.5,155.4499969,145.8099976,153.5,142689800
12-05-2022,140.6474304,142.5599976,146.1999969,138.8000031,142.7700043,182602000
13-05-2022,145.1363678,147.1100006,148.1000061,143.1100006,144.5899963,113990900
16-05-2022,143.5874634,145.5399933,147.5200043,144.1799927,145.5500031,86643800
17-05-2022,147.2378387,149.2400055,149.7700043,146.6799927,148.8600006,78336300
18-05-2022,138.9308014,140.8200073,147.3600006,139.8999939,146.8500061,109742900
19-05-2022,135.5073547,137.3500061,141.6600037,136.6000061,139.8800049,136095600
20-05-2022,135.7441254,137.5899963,140.6999969,132.6100006,139.0899963,137426100
23-05-2022,141.1900482,143.1100006,143.2599945,137.6499939,137.7899933,117726300
24-05-2022,138.4769592,140.3600006,141.9700012,137.3300018,140.8099976,104132700
25-05-2022,138.6347961,140.5200043,141.7899933,138.3399963,138.4299927,92482700
26-05-2022,141.8510895,143.7799988,144.3399963,137.1399994,137.3899994,90601500
27-05-2022,147.6324463,149.6399994,149.6799927,145.2599945,145.3899994,90978500
31-05-2022,146.8431702,148.8399963,150.6600037,146.8399963,149.0700073,103718400
01-06-2022,146.7149353,148.7100067,151.7400055,147.6799927,149.8999939,74286600
02-06-2022,149.1813965,151.2100067,151.2700043,146.8600006,147.8300018,72348100
03-06-2022,143.4296265,145.3800049,147.9700012,144.4600067,146.8999939,88570300
06-06-2022,144.1794281,146.1399994,148.5700073,144.8999939,147.0299988,71598400
07-06-2022,146.7149353,148.7100067,149,144.1000061,144.3500061,67808200
08-06-2022,145.9750214,147.9600067,149.8699951,147.4600067,148.5800018,53950200
09-06-2022,140.7263947,142.6399994,147.9499969,142.5299988,147.0800018,69473000
10-06-2022,135.2902832,137.1300049,140.7599945,137.0599976,140.2799988,91437900
13-06-2022,130.1107178,131.8800049,135.1999969,131.4400024,132.8699951,122207100
14-06-2022,130.9789124,132.7599945,133.8899994,131.4799957,133.1300049,84784300
15-06-2022,133.6130676,135.4299927,137.3399963,132.1600037,134.2899933,91533000
16-06-2022,128.3151398,130.0599976,132.3899994,129.0399933,132.0800018,108123900
17-06-2022,129.7950287,131.5599976,133.0800018,129.8099976,130.0700073,134520300
21-06-2022,134.0472107,135.8699951,137.0599976,133.3200073,133.4199982,81000500
22-06-2022,133.5341949,135.3500061,137.7599945,133.9100037,134.7899933,73409200
23-06-2022,136.4150085,138.2700043,138.5899963,135.6300049,136.8200073,72433800
24-06-2022,139.7595215,141.6600037,141.9100037,139.7700043,139.8999939,89116800
27-06-2022,139.7595215,141.6600037,143.4900055,140.9700012,142.6999969,70207900
28-06-2022,135.5961304,137.4400024,143.4199982,137.3200073,142.1300049,67083400
29-06-2022,137.3621216,139.2299957,140.6699982,136.6699982,137.4600067,66242400
30-06-2022,134.885788,136.7200012,138.3699951,133.7700043,137.25,98964500
01-07-2022,137.0661469,138.9299927,139.0399933,135.6600037,136.0399933,71051600
05-07-2022,139.6608887,141.5599976,141.6100006,136.9299927,137.7700043,73353800
06-07-2022,141.0026245,142.9199982,144.1199951,141.0800018,141.3500061,74064300
07-07-2022,144.3866272,146.3500061,146.5500031,143.2799988,143.2899933,66253700
08-07-2022,145.0673218,147.0399933,147.5500031,145,145.2599945,64547800
11-07-2022,142.9264679,144.8699951,146.6399994,143.7799988,145.6699982,63141600
12-07-2022,143.9031982,145.8600006,148.4499969,145.0500031,145.7599945,77588800
13-07-2022,143.5381165,145.4900055,146.4499969,142.1199951,142.9900055,71185600
14-07-2022,146.4781647,148.4700012,148.9499969,143.25,144.0800018,78140700
15-07-2022,148.1553345,150.1699982,150.8600006,148.1999969,149.7799988,76259900
18-07-2022,145.0969391,147.0700073,151.5700073,146.6999969,150.7400055,81420900
19-07-2022,148.9742126,151,151.2299957,146.9100037,147.9199982,82982400
20-07-2022,150.9868469,153.0399933,153.7200012,150.3699951,151.1199951,64823400
21-07-2022,153.2658539,155.3500061,155.5700073,151.9400024,154.5,65086600
22-07-2022,152.0227509,154.0899963,156.2799988,153.4100037,155.3899994,66675400
25-07-2022,150.8980408,152.9499969,155.0399933,152.2799988,154.0099945,53623900
26-07-2022,149.5661926,151.6000061,153.0899963,150.8000031,152.2599945,55138700
27-07-2022,154.6865234,156.7899933,157.3300018,152.1600037,152.5800018,78620700
28-07-2022,155.2390594,157.3500061,157.6399994,154.4100037,156.9799957,81378700
29-07-2022,160.3298035,162.5099945,163.6300049,159.5,161.2400055,101786900
01-08-2022,159.3432159,161.5099945,163.5899963,160.8899994,161.0099945,67829400
02-08-2022,157.8633118,160.0099945,162.4100037,159.6300049,160.1000061,59907000
03-08-2022,163.9012299,166.1300049,166.5899963,160.75,160.8399963,82507500
04-08-2022,163.5855408,165.8099976,167.1900024,164.4299927,166.0099945,55474100
05-08-2022,163.3583221,165.3500061,165.8500061,163,163.2100067,56697000
08-08-2022,162.8840637,164.8699951,167.8099976,164.1999969,166.3699951,60276900
09-08-2022,162.9334869,164.9199982,165.8200073,163.25,164.0200043,63135500
10-08-2022,167.2014771,169.2400055,169.3399963,166.8999939,167.6799927,70170500
11-08-2022,166.4604797,168.4900055,170.9900055,168.1900024,170.0599976,57149200
12-08-2022,170.0269775,172.1000061,172.1699982,169.3999939,169.8200073,68039400
15-08-2022,171.1038666,173.1900024,173.3899994,171.3500061,171.5200043,54091700
16-08-2022,170.945816,173.0299988,173.7100067,171.6600037,172.7799988,56377100
17-08-2022,172.4474792,174.5500031,176.1499939,172.5700073,172.7700043,79542000
18-08-2022,172.0522919,174.1499939,174.8999939,173.1199951,173.75,62290100
19-08-2022,169.4539795,171.5200043,173.7400055,171.3099976,173.0299988,70346300
22-08-2022,165.5515442,167.5700073,169.8600006,167.1399994,169.6900024,69026800
23-08-2022,165.2156372,167.2299957,168.7100067,166.6499939,167.0800018,54147100
24-08-2022,165.5120392,167.5299988,168.1100006,166.25,167.3200073,53841500
25-08-2022,167.9819183,170.0299988,170.1399994,168.3500061,168.7799988,51218200
26-08-2022,161.6491241,163.6199951,171.0500031,163.5599976,170.5700073,78961000
29-08-2022,159.4361115,161.3800049,162.8999939,159.8200073,161.1499939,73314000
30-08-2022,156.9958649,158.9100037,162.5599976,157.7200012,162.1300049,77906200
31-08-2022,155.3262329,157.2200012,160.5800018,157.1399994,160.3099976,87991100
01-09-2022,156.057312,157.9600067,158.4199982,154.6699982,156.6399994,74229900
02-09-2022,153.9332275,155.8099976,160.3600006,154.9700012,159.75,76957800
06-09-2022,152.6686401,154.5299988,157.0899963,153.6900024,156.4700012,73714800
07-09-2022,154.0813904,155.9600067,156.6699982,153.6100006,154.8200073,87449600
08-09-2022,152.5994873,154.4600067,156.3600006,152.6799927,154.6399994,84923800
09-09-2022,155.474411,157.3699951,157.8200073,154.75,155.4700012,68028800
12-09-2022,161.4614105,163.4299927,164.2599945,159.3000031,159.5899963,104956000
13-09-2022,151.9869385,153.8399963,160.5399933,153.3699951,159.8999939,122656600
14-09-2022,153.439209,155.3099976,157.1000061,153.6100006,154.7899933,87965400
15-09-2022,150.534668,152.3699951,155.2400055,151.3800049,154.6499939,90481100
16-09-2022,148.8847656,150.6999969,151.3500061,148.3699951,151.2100067,162278800
19-09-2022,152.6192322,154.4799957,154.5599976,149.1000061,149.3099976,81474200
20-09-2022,155.0100708,156.8999939,158.0800018,153.0800018,153.3999939,107689800
21-09-2022,151.8683929,153.7200012,158.7400055,153.6000061,157.3399963,101696800
22-09-2022,150.900177,152.7400055,154.4700012,150.9100037,152.3800049,86652500
23-09-2022,148.6180267,150.4299927,151.4700012,148.5599976,151.1900024,96029900
26-09-2022,148.9539185,150.7700043,153.7700043,149.6399994,149.6600037,93339400
27-09-2022,149.9319916,151.7599945,154.7200012,149.9499969,152.7400055,84442700
28-09-2022,148.0351105,149.8399963,150.6399994,144.8399963,147.6399994,146691400
29-09-2022,140.7637787,142.4799957,146.7200012,140.6799927,146.1000061,128138200
30-09-2022,136.5353546,138.1999969,143.1000061,138,141.2799988,124925300
03-10-2022,140.7341156,142.4499969,143.0700073,137.6900024,138.2100067,114311700
